"","GEOID_1","INT.x","DU","Total_HU","Total","pctle5","pct5_11","pct12_17","pct50_64","pct65over","pctAfAm","pctHis","pctOther","pctFPL100","pctFPL125","pctFPL150","pct_u1950","pct_o1950","pct_u10","pct_10t19","pct_20t49","pct_o50","pct_asthma_q1","pct_asthma_q2","pct_asthma_q3","pct_asthma_q4","pct_asthma_q5","pct_asthma_q6","pct_asthma_q7","pct_asthma_q8","pct_asthma_q11","pct_asthma_q9","pct_asthma_q10","INT","distance","weights","subclass"
"2702",360470892003,0,0,616,1493,8.57334226389819,3.01406563965171,8.23844608171467,17.9504353650368,11.8553248492967,94.5077026121902,5.02344273275285,0,44.8091092,6.3630275,2.545211,64.9350649350649,35.0649350649351,23.2142857142857,5.51948051948052,36.2012987012987,35.0649350649351,6.74157303370787,15.7303370786517,6.74157303370787,0,15.7303370786517,4.49438202247191,4.49438202247191,0,11.2359550561798,8.98876404494382,6.74157303370787,0,0.0441796740698648,0.515217391304348,"24"
"2714",360470902001,1,320,349,926,11.5550755939525,3.77969762419006,12.7429805615551,10.7991360691145,11.9870410367171,73.6501079913607,17.6025917926566,8.74730021598272,45.2483801,3.0237581,7.775378,8.02292263610315,91.9770773638969,18.0515759312321,3.15186246418338,6.87679083094556,71.919770773639,23.696682464455,14.218009478673,14.218009478673,28.436018957346,37.914691943128,14.218009478673,14.218009478673,9.47867298578199,14.218009478673,37.914691943128,14.218009478673,1,0.248945385258744,1,"42"
"2716",360470902003,0,0,93,211,6.16113744075829,4.2654028436019,17.5355450236967,7.10900473933649,10.9004739336493,85.3080568720379,14.6919431279621,0,62.1301775,0,23.0769231,58.0645161290323,41.9354838709677,80.6451612903226,19.3548387096774,0,0,157.894736842105,105.263157894737,78.9473684210526,131.578947368421,131.578947368421,0,26.3157894736842,105.263157894737,52.6315789473684,78.9473684210526,78.9473684210526,0,0.181861884968658,0.515217391304348,"92"
"2719",360470906003,1,578,647,1428,7.42296918767507,5.18207282913165,12.4649859943978,22.1288515406162,9.10364145658263,63.4453781512605,31.7226890756302,2.45098039215686,46.2885154,6.9327731,12.8151261,29.3663060278207,70.6336939721793,5.10046367851623,2.62751159196291,25.0386398763524,67.2333848531685,8.96860986547085,8.96860986547085,0,4.48430493273543,13.4529147982063,11.2107623318386,8.96860986547085,4.48430493273543,15.695067264574,15.695067264574,0,1,0.503124868420244,1,"43"
"2723",360470912001,1,617,590,1595,3.76175548589342,4.89028213166144,12.6645768025078,19.4984326018809,10.2194357366771,42.8213166144201,54.7962382445141,0,34.0438871,19.5611285,7.2100313,43.3898305084746,56.6101694915254,10.8474576271186,4.74576271186441,58.8135593220339,25.5932203389831,12.6582278481013,10.5485232067511,12.6582278481013,16.8776371308017,12.6582278481013,14.7679324894515,16.8776371308017,4.21940928270042,12.6582278481013,14.7679324894515,10.5485232067511,1,0.212945059630502,1,"44"
"2729",360470918001,0,0,726,1798,8.95439377085651,8.34260289210233,12.4582869855395,13.0700778642937,9.12124582869856,39.5439377085651,60.4560622914349,0,53.5274356,6.774916,5.6550952,19.2837465564738,80.7162534435262,12.396694214876,0.826446280991736,5.50964187327824,81.267217630854,17.5438596491228,10.0250626566416,17.5438596491228,12.531328320802,20.0501253132832,12.531328320802,12.531328320802,2.5062656641604,15.0375939849624,12.531328320802,20.0501253132832,0,0.406990368098417,2.06086956521739,"40"
"2809",360471058011,0,0,565,1143,5.33683289588801,6.47419072615923,4.81189851268591,22.1347331583552,29.1338582677165,69.8162729658793,11.8110236220472,5.33683289588801,38.8392857,13.6607143,5.4464286,3.36283185840708,96.6371681415929,3.71681415929204,5.30973451327434,3.71681415929204,87.2566371681416,5.11945392491468,3.41296928327645,1.70648464163823,0,5.11945392491468,6.8259385665529,1.70648464163823,1.70648464163823,0,1.70648464163823,3.41296928327645,0,0.673195832261675,2.06086956521739,"109"
"2810",360471058012,0,0,1654,2993,4.94487136652188,4.71099231540261,8.85399264951554,23.521550283996,29.1012362178416,57.3003675242232,15.3023722018042,2.17173404610758,34.1463415,11.0257267,0.7684597,10.2781136638452,89.7218863361548,9.85489721886336,1.93470374848851,6.95284159613059,81.2575574365175,4.44444444444444,4.44444444444444,3.80952380952381,4.44444444444444,5.71428571428571,3.17460317460317,2.53968253968254,0,3.80952380952381,0.634920634920635,4.44444444444444,0,0.254740555195761,1.0304347826087,"41"
"2811",360471058013,0,0,1169,1777,4.38942037141249,5.2335396736072,2.70118176702307,22.7912211592572,32.5830050647158,34.3837929093979,33.4271243669105,0,19.8649409,17.6139561,6.6404052,1.71086398631309,98.2891360136869,1.36869118905047,6.24465355004277,1.62532078699743,90.7613344739093,1.01626016260163,2.03252032520325,3.04878048780488,2.03252032520325,5.08130081300813,4.0650406504065,2.03252032520325,2.03252032520325,4.0650406504065,3.04878048780488,6.09756097560976,0,0.332671451121866,1.0304347826087,"57"
"2813",360471058043,0,0,1159,2290,7.03056768558952,1.65938864628821,10.2183406113537,21.4847161572052,20,51.4847161572052,22.3580786026201,7.90393013100437,24.3231441,13.6681223,4.8908297,3.62381363244176,96.3761863675582,0,8.02415875754961,5.43572044866264,86.5401207937878,1.05263157894737,3.15789473684211,7.36842105263158,5.26315789473684,5.26315789473684,6.31578947368421,3.15789473684211,4.21052631578947,4.21052631578947,7.36842105263158,5.26315789473684,0,0.37587175179151,2.06086956521739,"6"
"2814",360471058044,0,0,1304,2999,3.93464488162721,7.13571190396799,13.6045348449483,17.2390796932311,18.3394464821607,64.8882960986996,15.1717239079693,13.9379793264421,31.9439813,2.1340447,7.1023675,2.30061349693252,97.6993865030675,3.91104294478528,3.22085889570552,5.29141104294479,87.5766871165644,3.74882849109653,1.87441424554827,6.56044985941893,1.87441424554827,7.49765698219306,6.56044985941893,3.74882849109653,0.937207122774133,1.87441424554827,2.8116213683224,2.8116213683224,0,0.256195053007992,1.0304347826087,"41"
"2819",360471078004,0,0,630,1315,4.33460076045627,2.50950570342205,10.0380228136882,28.212927756654,11.8631178707224,92.2433460076046,6.23574144486692,0,10.7224335,0.608365,2.1292776,8.73015873015873,91.2698412698413,3.33333333333333,0.634920634920635,11.1111111111111,84.9206349206349,0,0,0,0,0,0,1.89753320683112,0,0,0,0,0,0.105722346298464,0.515217391304348,"61"
"2824",360471106002,1,824,864,2230,7.9372197309417,9.86547085201794,11.6143497757848,14.1704035874439,11.6143497757848,77.219730941704,20.4484304932735,2.33183856502242,40.9545455,13.6818182,6.1818182,47.2222222222222,52.7777777777778,8.21759259259259,1.85185185185185,7.52314814814815,82.4074074074074,33.0434782608696,20.8695652173913,29.5652173913043,17.3913043478261,27.8260869565217,17.3913043478261,12.1739130434783,17.3913043478261,17.3913043478261,27.8260869565217,19.1304347826087,1,0.437849053021719,1,"45"
"2825",360471110001,1,848,932,2125,10.3529411764706,11.5294117647059,10.5411764705882,13.2235294117647,12.9411764705882,73.9764705882353,14.6823529411765,21.0823529411765,53.9764706,9.5529412,6.3058824,31.5450643776824,68.4549356223176,4.50643776824034,6.00858369098712,21.8884120171674,64.2703862660944,19.7841726618705,17.9856115107914,17.9856115107914,7.19424460431655,26.978417266187,3.59712230215827,12.589928057554,12.589928057554,16.1870503597122,26.978417266187,17.9856115107914,1,0.657910211682356,1,"46"
"2847",360471134003,0,0,409,1196,13.7123745819398,6.93979933110368,14.5484949832776,19.5652173913043,2.25752508361204,83.8628762541806,14.1304347826087,1.17056856187291,34.4481605,5.1003344,9.4481605,15.158924205379,84.841075794621,8.55745721271394,0,15.158924205379,76.2836185819071,38.3141762452107,11.4942528735632,26.8199233716475,15.3256704980843,22.9885057471264,11.4942528735632,22.9885057471264,15.3256704980843,19.1570881226054,34.4827586206897,22.9885057471264,0,0.563608142852978,2.06086956521739,"49"
"2855",360471144004,0,0,275,673,8.91530460624071,18.7221396731055,11.7384843982169,13.8187221396731,11.2927191679049,53.9375928677563,42.7934621099554,4.16047548291233,49.7723824,1.5174507,19.8786039,33.0909090909091,66.9090909090909,6.54545454545455,0,35.6363636363636,57.8181818181818,17.7514792899408,17.7514792899408,5.91715976331361,5.91715976331361,5.91715976331361,11.8343195266272,23.6686390532544,11.8343195266272,11.8343195266272,11.8343195266272,5.91715976331361,0,0.344422255340671,1.0304347826087,"93"
"2864",360471156004,0,0,459,807,10.7806691449814,4.21313506815366,13.5068153655514,14.6220570012392,17.8438661710037,60.3469640644362,36.5551425030979,3.09789343246592,41.1400248,14.1263941,4.3370508,8.49673202614379,91.5032679738562,28.9760348583878,11.1111111111111,22.4400871459695,37.4727668845316,30.5343511450382,7.63358778625954,11.4503816793893,7.63358778625954,15.2671755725191,11.4503816793893,15.2671755725191,3.81679389312977,11.4503816793893,7.63358778625954,11.4503816793893,0,0.21273890917347,0.515217391304348,"44"
"2927",360471208004,0,0,698,1520,6.38157894736842,12.1052631578947,15,27.6973684210526,5.98684210526316,86.6447368421053,10.8552631578947,2.5,19.9342105,6.1842105,4.6710526,6.73352435530086,93.2664756446991,3.43839541547278,7.30659025787966,4.72779369627507,84.5272206303725,19.53125,21.484375,21.484375,11.71875,17.578125,13.671875,17.578125,7.8125,15.625,7.8125,13.671875,0,0.482318711804547,2.06086956521739,"10"
"2929",360471210001,1,770,842,1888,9.85169491525424,2.80720338983051,13.8241525423729,17.0021186440678,8.15677966101695,36.9703389830509,57.0974576271186,6.46186440677966,47.7754237,1.1122881,6.9915254,27.9097387173397,72.0902612826603,8.43230403800475,0.950118764845606,31.5914489311164,59.0261282660333,12.6315789473684,21.0526315789474,12.6315789473684,14.7368421052632,18.9473684210526,16.8421052631579,8.42105263157895,10.5263157894737,6.31578947368421,6.31578947368421,18.9473684210526,1,0.2287650658347,1,"47"
"2930",360471210002,1,669,746,2269,7.75672102247686,11.0180696342001,10.4451300132217,17.3204054649625,12.5165271044513,53.635962979286,46.0114587924196,0.352578228294403,57.117673,5.3327457,1.6306743,16.7560321715818,83.2439678284182,5.36193029490617,0.670241286863271,31.0991957104558,62.8686327077748,4.43131462333826,8.86262924667651,7.38552437223043,2.95420974889217,7.38552437223043,5.90841949778434,4.43131462333826,1.47710487444609,5.90841949778434,4.43131462333826,1.47710487444609,1,0.502841362080368,1,"48"
"2931",360471214001,1,840,790,2335,14.5182012847966,13.1049250535332,15.4175588865096,11.220556745182,7.1948608137045,71.3490364025696,26.423982869379,3.6830835117773,49.3361884,6.0385439,8.8650964,28.8607594936709,71.1392405063291,11.1392405063291,0.759493670886076,7.84810126582278,80.253164556962,34.8837209302326,25.5813953488372,23.2558139534884,11.6279069767442,34.8837209302326,18.6046511627907,16.2790697674419,18.6046511627907,25.5813953488372,25.5813953488372,34.8837209302326,1,0.580510396752204,1,"49"
"2944",360610002012,1,742,740,1618,3.4610630407911,5.62422744128554,1.79233621755253,15.7601977750309,25.5253399258344,7.10754017305315,48.8257107540173,40.0494437577256,46.7861557,6.118665,7.1693449,14.3243243243243,85.6756756756757,1.89189189189189,4.59459459459459,7.56756756756757,85.945945945946,5.98802395209581,2.9940119760479,0,0,7.48502994011976,2.9940119760479,2.9940119760479,1.49700598802395,2.9940119760479,5.98802395209581,2.9940119760479,1,0.15933537598259,1,"50"
"2946",360610002023,1,816,811,1547,6.52876535229476,10.0193923723335,8.1447963800905,18.8106011635423,21.8487394957983,9.30833872010343,58.3710407239819,31.2863606981254,39.8836458,7.7569489,11.8939884,75.462392108508,24.537607891492,1.97287299630086,1.47965474722565,81.9975339087546,14.5499383477189,7.94912559618442,11.1287758346582,3.17965023847377,3.17965023847377,9.5389507154213,7.94912559618442,3.17965023847377,0,3.17965023847377,3.17965023847377,4.76947535771065,1,0.0446266365913059,1,"51"
"2947",360610002024,1,594,784,1888,7.41525423728813,0,15.5720338983051,12.1292372881356,19.8093220338983,24.2584745762712,59.4809322033898,14.7245762711864,9.5868644,17.5317797,14.0889831,78.8265306122449,21.1734693877551,0,10.0765306122449,70.280612244898,19.6428571428571,9.9502487562189,11.6086235489221,9.9502487562189,3.3167495854063,14.9253731343284,6.6334991708126,6.6334991708126,4.97512437810945,1.65837479270315,8.29187396351576,4.97512437810945,1,0.0343797825405007,1,"52"
"2951",360610006005,1,748,996,2807,5.37940862130388,11.7206982543641,9.86818667616673,14.8913430708942,18.8457427858924,14.713216957606,46.0990381189882,39.1877449234058,62.4510153,3.7762736,9.1556822,32.1285140562249,67.8714859437751,8.73493975903614,1.40562248995984,0,89.859437751004,12.6715945089757,8.44772967265047,4.22386483632524,4.22386483632524,5.27983104540655,0,3.16789862724393,4.22386483632524,4.22386483632524,1.05596620908131,6.33579725448786,1,0.184959938781006,1,"53"
"2962",360610010021,1,660,783,1861,8.97367006985492,5.48092423428264,18.4846856528748,16.4965072541644,12.8962923159592,23.1058570660935,68.5652874798495,1.88070929607738,42.5577646,17.9473401,1.0209565,33.3333333333333,66.6666666666667,4.46998722860792,13.9208173690932,0,81.6091954022989,14.6252285191956,5.48446069469835,5.48446069469835,1.82815356489945,10.9689213893967,12.7970749542962,10.9689213893967,5.48446069469835,0,5.48446069469835,3.6563071297989,1,0.368872463384015,1,"54"
"2963",360610010022,1,725,734,1443,3.46500346500346,0.831600831600832,4.92030492030492,16.9092169092169,33.8877338877339,9.00900900900901,61.6077616077616,28.5516285516285,30.4227304,6.6528067,27.997228,11.0354223433243,88.9645776566757,0,2.31607629427793,9.94550408719346,87.7384196185286,2.72851296043656,6.82128240109141,8.18553888130969,1.36425648021828,5.45702592087312,6.82128240109141,10.9140518417462,2.72851296043656,2.72851296043656,8.18553888130969,5.45702592087312,1,0.501366598799781,1,"55"
"2964",360610010023,1,1100,946,2605,6.10364683301344,5.14395393474088,7.75431861804223,15.2015355086372,14.8176583493282,16.1228406909789,68.7140115163148,12.7063339731286,34.3059937,8.5962145,13.6435331,36.2579281183932,63.7420718816068,5.39112050739958,2.32558139534884,0.422832980972516,91.8604651162791,14.0664961636829,21.7391304347826,20.460358056266,3.83631713554987,10.230179028133,8.95140664961637,21.7391304347826,2.55754475703325,11.5089514066496,16.6240409207161,8.95140664961637,1,0.152249804907696,1,"56"
"2987",360610020002,1,745,676,1664,6.12980769230769,5.64903846153846,13.3413461538462,17.3076923076923,13.28125,27.1634615384615,56.7307692307692,11.4783653846154,47.1153846,9.9158654,3.8461538,47.7810650887574,52.2189349112426,0,7.39644970414201,4.58579881656805,88.0177514792899,7.85854616895874,17.6817288801572,13.7524557956778,13.7524557956778,7.85854616895874,3.92927308447937,15.7170923379175,7.85854616895874,3.92927308447937,11.7878192534381,9.82318271119843,1,0.297158696304852,1,"58"
"2988",360610020003,1,313,298,801,7.24094881398252,5.99250936329588,4.74406991260924,25.0936329588015,18.601747815231,22.3470661672909,63.7952559300874,12.6092384519351,18.102372,8.2397004,36.8289638,51.006711409396,48.993288590604,3.02013422818792,15.1006711409396,8.38926174496644,73.489932885906,11.4285714285714,14.2857142857143,17.1428571428571,2.85714285714286,11.4285714285714,2.85714285714286,20,2.85714285714286,2.85714285714286,2.85714285714286,5.71428571428571,1,0.336932581856471,1,"59"
"2992",360610022013,1,472,569,1346,6.16641901931649,5.64635958395245,5.86924219910847,20.5794947994056,8.46953937592868,33.9524517087667,50.6686478454681,14.7845468053492,49.3313522,3.640416,16.0475483,14.0597539543058,85.9402460456942,0,8.26010544815466,11.4235500878735,80.3163444639719,30.690537084399,15.3452685421995,12.7877237851662,23.0179028132992,7.67263427109974,12.7877237851662,10.230179028133,23.0179028132992,0,5.1150895140665,7.67263427109974,1,0.59292275902926,1,"60"
"2995",360610024002,1,744,642,1384,3.54046242774566,4.98554913294798,3.39595375722543,19.5809248554913,32.2976878612717,24.4219653179191,64.0173410404624,12.8612716763006,35.982659,7.5867052,1.300578,71.4953271028037,28.5046728971963,0,5.76323987538941,29.595015576324,64.6417445482866,19.4986072423398,9.74930362116992,4.17827298050139,5.57103064066852,13.9275766016713,5.57103064066852,5.57103064066852,6.96378830083565,2.78551532033426,9.74930362116992,8.35654596100279,1,0.108803756201015,1,"61"
"2996",360610025001,1,1274,1217,2638,3.41167551175133,2.38817285822593,10.0833965125095,24.7915087187263,23.6542835481425,15.2009097801365,33.8893100833965,51.0235026535254,45.1857468,15.4283548,5.5344958,32.1281840591619,67.8718159408381,3.36894001643385,1.56121610517666,2.62941659819228,91.7830731306491,4.69483568075117,7.04225352112676,4.69483568075117,0.782472613458529,3.91236306729264,4.69483568075117,2.34741784037559,3.12989045383412,3.91236306729264,3.91236306729264,3.12989045383412,1,0.250590873784586,1,"62"
"2998",360610025003,1,500,604,2019,1.48588410104012,2.97176820208024,11.9861317483903,17.6820208023774,21.050024764735,14.6607231302625,53.4918276374443,31.8474492322932,28.7270926,17.8306092,22.238732,23.1788079470199,76.8211920529801,0,2.48344370860927,3.80794701986755,93.7086092715232,7.67263427109974,5.1150895140665,5.1150895140665,1.27877237851662,2.55754475703325,5.1150895140665,6.39386189258312,0,6.39386189258312,3.83631713554987,5.1150895140665,1,0.437791311895352,1,"63"
"3000",360610028002,0,0,841,1338,2.76532137518685,5.82959641255605,3.36322869955157,16.8161434977578,15.4708520179372,5.68011958146487,34.2301943198804,26.6816143497758,24.8480243,15.8054711,2.4316109,27.3483947681332,72.6516052318668,11.1771700356718,19.7384066587396,28.8941736028537,40.1902497027348,9.25925925925926,11.5740740740741,0,4.62962962962963,4.62962962962963,4.62962962962963,4.62962962962963,2.31481481481481,2.31481481481481,11.5740740740741,4.62962962962963,0,0.00912358123281204,0.515217391304348,"94"
"3136",360610066007,0,0,471,682,0,4.69208211143695,0.733137829912023,50.1466275659824,8.65102639296188,8.65102639296188,74.7800586510264,15.9824046920821,74.2942051,0,0,0,100,0,0,18.6836518046709,81.3163481953291,7.48129675810474,4.98753117206983,7.48129675810474,0,7.48129675810474,4.98753117206983,2.49376558603491,7.48129675810474,4.98753117206983,7.48129675810474,4.98753117206983,0,0.943427774505725,2.06086956521739,"85"
"3137",360610066009,0,0,943,1289,0,0,0.698215671062839,14.8952676493406,41.8929402637704,4.344453064391,12.1024049650892,46.6252909231963,35.625,13.828125,0,0,100,5.30222693531283,0,0,94.6977730646872,1.36612021857923,0,0,0,0,2.73224043715847,0,0,0,0,0,0,0.0414465294761845,0.515217391304348,"19"
"3203",360610081002,0,0,922,1687,3.3787788974511,0,7.64671013633669,36.0403082394784,3.556609365738,2.0746887966805,16.004742145821,0.829875518672199,29.6976882,0,1.0669828,65.1843817787419,34.8156182212581,19.6312364425163,27.4403470715835,21.5835140997831,31.3449023861171,0,1.49700598802395,0,1.49700598802395,1.49700598802395,0,0,0,0,0,0,0,0.000694117872263311,0.515217391304348,"106"
"3258",360610097002,1,418,410,954,0,0,8.17610062893082,34.8008385744235,16.0377358490566,3.24947589098532,71.8029350104822,31.5513626834382,31.5513627,6.39413,7.8616352,38.0487804878049,61.9512195121951,10.4878048780488,7.31707317073171,4.8780487804878,77.3170731707317,4.12371134020619,2.06185567010309,2.06185567010309,2.06185567010309,0,0,2.06185567010309,0,2.06185567010309,4.12371134020619,4.12371134020619,1,0.0845780992567395,1,"64"
"3325",360610119002,0,0,674,647,0,0,0,55.6414219474498,16.0741885625966,42.5038639876352,26.4296754250386,13.2921174652241,49.1499227,3.0911901,0,89.0207715133531,10.9792284866469,4.15430267062314,1.18694362017804,1.48367952522255,93.1750741839763,0,0,0,0,0,0,0,0,0,6.46551724137931,0,0,0.161713952388328,0.515217391304348,"91"
"3331",360610121002,0,0,1660,2547,0,5.41813898704358,5.33961523360817,40.4397330192383,27.5618374558304,13.1134668237142,6.83156654888104,9.61915979583824,12.4852768,4.3973302,7.1849234,1.44578313253012,98.5542168674699,1.44578313253012,0,6.86746987951807,91.6867469879518,0,0,0,0,0,0,0.577367205542725,0,0,0,0,0,0.0437906172458493,0.515217391304348,"24"
"3481",360610151002,1,814,983,1664,3.66586538461538,4.62740384615385,8.41346153846154,32.9326923076923,28.2451923076923,24.5793269230769,61.71875,13.7019230769231,42.6682692,24.0384615,6.3701923,80.5696846388606,19.4303153611394,0,2.74669379450661,37.6398779247202,59.6134282807731,7.85854616895874,7.85854616895874,10.8055009823183,0.982318271119843,7.85854616895874,7.85854616895874,4.91159135559921,3.92927308447937,2.94695481335953,12.770137524558,5.89390962671906,1,0.620602465066022,1,"65"
"3483",360610152001,1,634,757,1249,2.16172938350681,6.80544435548439,1.44115292233787,23.6188951160929,26.5012009607686,17.2137710168134,71.4171337069656,6.08486789431545,44.4355484,11.1289031,18.3346677,7.66182298546896,92.338177014531,4.09511228533686,0,17.8335535006605,78.0713342140026,14.3769968051118,9.58466453674121,7.98722044728434,7.98722044728434,4.79233226837061,9.58466453674121,4.79233226837061,6.38977635782748,9.58466453674121,6.38977635782748,9.58466453674121,1,0.75639929080468,1,"66"
"3549",360610162003,1,398,517,1757,2.56118383608423,10.8708025042686,10.0739897552647,16.107000569152,11.7814456459875,26.9778030734206,70.973249857712,2.04894706886739,47.524189,9.5048378,0,30.174081237911,69.825918762089,0,2.70793036750484,9.47775628626692,87.8143133462282,20.4081632653061,20.4081632653061,24.4897959183673,24.4897959183673,22.4489795918367,20.4081632653061,22.4489795918367,16.3265306122449,24.4897959183673,16.3265306122449,22.4489795918367,1,0.473789214168509,1,"67"
"3558",360610164003,1,656,538,1416,6.49717514124294,0.988700564971752,9.74576271186441,18.2909604519774,20.409604519774,34.1101694915254,48.0932203389831,14.8305084745763,27.8248588,8.2627119,7.3446328,29.368029739777,70.6319702602231,2.78810408921933,10.9665427509294,7.80669144981413,78.4386617100372,3.64963503649635,31.021897810219,31.021897810219,10.9489051094891,12.7737226277372,7.2992700729927,14.5985401459854,5.47445255474453,23.7226277372263,27.3722627737226,14.5985401459854,1,0.305438117030401,1,"68"
"3559",360610164004,1,438,567,1643,7.12111990261716,5.23432744978698,26.9628727936701,28.9713937918442,6.26902008520998,10.2251978088862,66.7681071211199,12.1119902617164,33.1101643,13.5727328,21.3633597,6.70194003527337,93.2980599647266,10.4056437389771,17.636684303351,6.87830687830688,65.0793650793651,18.9982728842832,6.90846286701209,13.8169257340242,12.0898100172712,8.63557858376511,6.90846286701209,10.3626943005181,5.18134715025907,13.8169257340242,24.1796200345423,5.18134715025907,1,0.718958379321331,1,"69"
"3569",360610166006,1,448,576,1164,0,4.29553264604811,8.84879725085911,25.1718213058419,17.2680412371134,14.3470790378007,71.5635738831615,2.4914089347079,31.3573883,3.7800687,7.7319588,51.9097222222222,48.0902777777778,2.43055555555556,16.1458333333333,23.4375,57.9861111111111,16.1943319838057,14.17004048583,2.02429149797571,8.09716599190283,12.1457489878543,14.17004048583,10.1214574898785,4.04858299595142,10.1214574898785,16.1943319838057,8.09716599190283,1,0.10944447689071,1,"70"
"3575",360610168001,1,682,712,1390,2.23021582733813,5.10791366906475,16.3309352517986,19.4964028776978,16.1151079136691,27.9136690647482,53.8848920863309,13.7410071942446,41.0791367,7.4820144,6.618705,22.0505617977528,77.9494382022472,11.376404494382,3.23033707865169,4.07303370786517,81.3202247191011,22.2222222222222,32.3232323232323,22.2222222222222,14.1414141414141,20.2020202020202,26.2626262626263,24.2424242424242,12.1212121212121,20.2020202020202,36.3636363636364,16.1616161616162,1,0.294821893985025,1,"71"
"3582",360610170001,0,0,772,1712,3.56308411214953,1.28504672897196,7.76869158878505,28.5046728971963,30.1985981308411,24.5911214953271,31.4252336448598,42.2897196261682,21.8457944,6.7172897,23.5397196,7.12435233160622,92.8756476683938,6.73575129533679,6.21761658031088,6.60621761658031,80.440414507772,1.99004975124378,1.99004975124378,1.99004975124378,2.98507462686567,5.97014925373134,0.99502487562189,3.98009950248756,1.99004975124378,2.98507462686567,0,3.98009950248756,0,0.291320921881307,1.0304347826087,"113"
"3584",360610170004,0,0,997,2229,3.85823239120682,2.87124270973531,6.05652759084791,19.650067294751,21.3548676536563,17.1377299237326,63.4813817855541,20.3230148048452,14.4010767,2.9161059,3.9479587,13.3400200601805,86.6599799398195,2.90872617853561,0,11.4343029087262,85.6569709127382,4.37636761487965,5.47045951859956,12.035010940919,1.09409190371991,6.56455142231947,2.18818380743982,0,0,2.18818380743982,6.56455142231947,4.37636761487965,0,0.0394250879825289,0.515217391304348,"104"
"3593",360610172002,1,557,456,1351,3.84900074019245,9.10436713545522,14.8038490007402,12.4352331606218,10.4367135455218,30.4959289415248,68.2457438934123,1.25832716506292,18.430792,4.6632124,22.8719467,4.82456140350877,95.1754385964912,0,4.16666666666667,6.35964912280702,89.4736842105263,38.8349514563107,25.8899676375405,19.4174757281553,29.126213592233,35.5987055016181,25.8899676375405,32.3624595469256,0,29.126213592233,25.8899676375405,35.5987055016181,1,0.58176562250993,1,"72"
"3601",360610174011,1,617,660,1751,5.76813249571673,7.02455739577384,23.7007424328955,14.3917761279269,8.96630496858938,52.4271844660194,45.2884066247858,3.48372358652199,52.5414049,18.2752713,10.8509423,17.4242424242424,82.5757575757576,2.12121212121212,0,12.2727272727273,85.6060606060606,51.3447432762836,29.3398533007335,14.6699266503667,12.2249388753056,34.2298288508557,9.7799511002445,24.4498777506113,7.33496332518337,17.1149144254279,34.2298288508557,7.33496332518337,1,0.950045393270266,1,"73"
"3602",360610174012,0,0,745,1621,1.41887723627391,0.987045033929673,25.7248611967921,16.1628624305984,22.8871067242443,34.1147439851943,47.9333744602097,7.21776681061073,52.3395722,11.631016,1.8048128,26.8456375838926,73.1543624161074,0,0,9.12751677852349,90.8724832214765,9.47867298578199,14.218009478673,4.739336492891,6.31911532385466,9.47867298578199,7.89889415481832,9.47867298578199,6.31911532385466,15.7977883096366,6.31911532385466,9.47867298578199,0,0.731927720429432,2.06086956521739,"78"
"3603",360610174013,0,0,866,1136,0,1.23239436619718,8.71478873239437,34.9471830985916,18.2218309859155,24.8239436619718,27.6408450704225,5.01760563380282,18.3098592,6.0739437,3.2570423,16.6281755196305,83.3718244803695,3.92609699769053,12.5866050808314,38.7990762124711,44.6882217090069,1.65562913907285,3.3112582781457,1.65562913907285,3.3112582781457,4.96688741721854,3.3112582781457,1.65562913907285,3.3112582781457,1.65562913907285,1.65562913907285,1.65562913907285,0,0.0659820347785608,0.515217391304348,"4"
"3614",360610177004,1,484,722,1593,0,12.8688010043942,14.1242937853107,21.1550533584432,7.53295668549906,28.5624607658506,47.0809792843691,12.9943502824859,50,1.3341804,0,3.04709141274238,96.9529085872576,0,0,16.3434903047091,83.6565096952909,0,2.18818380743982,2.18818380743982,8.7527352297593,15.3172866520788,2.18818380743982,8.7527352297593,2.18818380743982,8.7527352297593,8.7527352297593,13.1291028446389,1,0.358885846226616,1,"74"
"3625",360610180001,1,1162,1094,3009,4.12097042206713,11.0003323363244,16.5503489531406,14.8222000664673,11.831173147225,35.0282485875706,57.5938850116318,7.37786640079761,34.0644732,10.667996,8.9730808,32.7239488117002,67.2760511882998,7.22120658135283,6.94698354661792,13.8939670932358,71.9378427787934,27.431421446384,14.9625935162095,17.4563591022444,18.7032418952618,26.1845386533666,9.97506234413965,16.2094763092269,7.48129675810474,19.9501246882793,27.431421446384,11.2219451371571,1,0.280646655496105,1,"75"
"3627",360610180004,1,324,281,900,8.55555555555556,6.11111111111111,11.7777777777778,14.2222222222222,14.1111111111111,20.4444444444444,79.5555555555556,0,52.1111111,12,0,13.1672597864769,86.8327402135231,9.6085409252669,3.91459074733096,20.6405693950178,65.8362989323843,35.2941176470588,23.5294117647059,3.92156862745098,7.84313725490196,23.5294117647059,15.6862745098039,11.7647058823529,3.92156862745098,27.4509803921569,19.6078431372549,15.6862745098039,1,0.537341054410492,1,"76"
